Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;Vel Viento 10M;Dir Viento 10M;Temperatura;HR;Presion Baro;Rad Solar;Precipitacion
21-02-2024 22:00;61;29;96,1;23,2;119,3;0;1,06;0,2;0,6;317;10,1;72,71;565;0;0
21-02-2024 23:00;65;28;150,6;22,8;173,3;0;1,36;0,2;0,5;333;9,5;74,86;565;0;0
21-02-2024 24:00;53;24;152,5;21,1;173,5;0;1,26;0,1;0,5;251;9,3;76,46;565;0;0
22-02-2024 01:00;42;19;126,2;18,3;144,5;0;0,96;0,3;0,6;310;9,1;76,45;564;0;0
22-02-2024 02:00;52;29;142;19,7;161,7;0;0,89;0,1;0,6;301;8,5;78,59;564;0;0
22-02-2024 03:00;37;18;48,8;16,2;64,9;0;0,53;0,1;0,7;289;8,8;79,42;564;0;0
22-02-2024 04:00;50;24;88,2;17;105,2;0;0,58;0;0,8;275;9,8;79,06;564;0;0
22-02-2024 05:00;53;22;123,9;18,8;142,8;0;0,71;0;0,6;278;10,2;76,62;564;0;0
22-02-2024 06:00;42;19;79,5;16,4;95,9;0;0,65;0,2;0,8;300;8,9;78,11;564;0;0
22-02-2024 07:00;79;45;165,3;20,8;186,1;0;1,62;0,3;0,6;277;9,9;81,98;564;5;0
22-02-2024 08:00;151;61;151,4;28,2;179,6;0;1,76;1,7;0,7;251;16,5;74,4;564;179;0
22-02-2024 09:00;58;24;34,8;23,2;58;0;0,81;9,2;1,1;247;20,6;54,84;565;374;0
22-02-2024 10:00;35;14;1,5;0;1,2;0;0,28;30,4;1,1;302;20,8;50,18;564;457;0
22-02-2024 11:00;38;9;0;0;0;0;0,23;17,3;1,5;281;22,2;45,86;564;632;0
22-02-2024 12:00;36;6;0;0;0;0;0,18;15,5;2,8;266;21,3;46,34;564;613;0
22-02-2024 13:00;55;8;0;0,3;0,2;0;0,18;15,3;3,9;268;21,5;45,81;563;762;0
22-02-2024 14:00;32;6;0;0,3;0,1;0;0,19;15,7;2,9;278;21;46,84;563;600;0
22-02-2024 15:00;52;3;0,1;0,4;0,5;0;0,2;15;3,4;271;21,1;46,94;562;509;0
22-02-2024 16:00;34;3;0;0,6;0,4;0;0,19;14,5;3,1;266;20;50,19;562;231;0
22-02-2024 17:00;34;3;0;0,9;0,9;0;0,2;13,9;2,4;254;19,6;51,71;562;170;0
22-02-2024 18:00;27;4;0;0;0;0;0,21;12,6;1,7;252;17,9;55,49;563;52;0
22-02-2024 19:00;35;6;0;0;0;0;0,22;10,8;1,6;212;15,4;64,45;563;0;0
22-02-2024 20:00;25;5;0;0;0;0;0,25;9,8;1,5;222;14,4;71,92;564;0;0
22-02-2024 21:00;18;5;0;0;0;0;0,27;8,8;1,1;220;14,3;73,26;564;0;0
22-02-2024 22:00;23;9;0;7,8;7,7;0;0,33;6,1;0,6;251;13,5;73,97;564;0;0
22-02-2024 23:00;26;11;3,8;10,9;14,7;0;0,41;2,4;0,4;321;11,7;77,83;564;0;0
22-02-2024 24:00;41;13;47,7;10,1;57,8;0;0,69;0,7;0,7;341;11,2;82,12;564;0;0
23-02-2024 01:00;40;20;79,2;11;90,2;0;0,7;0,5;0,5;324;10,1;81,71;564;0;0
23-02-2024 02:00;31;9;40,1;11,9;51,9;0;0,52;0;0,4;303;10,8;84,68;563;0;0
23-02-2024 03:00;31;17;34,2;14,6;48,8;0;0,45;0,5;0,7;334;11,7;80,9;563;0;0
23-02-2024 04:00;38;14;4,2;17,2;21,5;0;0,33;0,5;0,9;322;11,9;73,06;563;0;0
23-02-2024 05:00;26;18;4;17,1;21,1;0;0,32;0,4;0,7;325;11;72,68;563;0;0
23-02-2024 06:00;34;20;11;16,4;27,4;0;0,35;0,1;0,8;338;9,2;77,36;563;0;0
23-02-2024 07:00;44;23;25,1;14,8;39,8;0;0,46;0,3;0,6;321;8,8;81,48;564;11;0
23-02-2024 08:00;66;27;34;13,9;47,9;0;0,61;3,6;1,4;342;14,1;74,36;564;196;0
23-02-2024 09:00;56;27;24,3;13,9;38,2;0;0,61;7,6;1,3;347;18,8;60,5;564;405;0
23-02-2024 10:00;31;14;5,9;8,1;14;0;0,37;15,5;1,2;314;21,1;48,45;564;611;0
23-02-2024 11:00;27;11;2,1;5,6;7,7;0;0,31;20,6;1,6;284;21,7;41,72;564;758;0
23-02-2024 12:00;62;15;3;9,4;12,4;0;0,41;28,2;2,1;276;22,8;36,42;563;735;0
23-02-2024 13:00;66;20;0,9;7,4;8,3;0;0,34;32,8;2,8;276;22,6;36,85;563;538;0
23-02-2024 14:00;74;24;0,1;4,1;4,2;0;0,26;26,8;3,3;255;22,4;42,78;562;678;0
23-02-2024 15:00;82;19;0,1;3,9;4;0;0,24;23,6;3,7;262;21,6;44,53;562;503;0
23-02-2024 16:00;75;18;0,1;4,2;4,3;0;0,25;21,7;3,9;267;20,4;49,74;562;294;0
23-02-2024 17:00;51;21;0;3,7;3,5;0;0,25;21,5;3,9;270;18,9;54,62;562;164;0
23-02-2024 18:00;48;14;0;3,8;3,8;0;0,25;18,6;2,3;278;17,6;58,98;563;45;0
23-02-2024 19:00;43;22;0;0;0;0;0,26;16,1;1,5;259;16;67,46;563;0;0
23-02-2024 20:00;43;16;0;0;0;0;0,31;12,9;0,9;281;15,2;71,6;564;0;0
23-02-2024 21:00;62;32;34,2;23,2;57,3;0;0,7;4,6;0,5;28;13,7;75,95;564;0;0
23-02-2024 22:00;66;27;45,8;30,3;76,1;0;0,9;0,2;0,4;312;13,3;79,39;564;0;0
23-02-2024 23:00;72;28;76,3;26,8;103,1;0;1,14;0,1;0,6;6;12,4;80,5;564;0;0
23-02-2024 24:00;66;30;85,1;23,3;108,4;0;1,15;0,2;0,4;304;12,7;82,09;564;0;0
24-02-2024 01:00;66;29;68,6;23,3;91,9;0;0,98;0,2;0,5;316;12,6;81,8;564;0;0
24-02-2024 02:00;53;23;59,9;20,3;80,2;0;0,82;0,4;0,3;292;11,9;81,48;564;0;0
24-02-2024 03:00;43;21;37,7;16,6;54,2;0;0,55;0,7;0,4;320;11;82,95;563;0;0
24-02-2024 04:00;43;22;79,5;15,2;94,8;0;0,67;0;0,6;339;10,2;83,32;563;0;0
24-02-2024 05:00;40;20;40,3;14,8;55,1;0;0,46;0,8;0,6;323;10,7;85,53;563;0;0
24-02-2024 06:00;59;25;99,8;18,9;118,7;0;0,76;0,3;0,7;313;11,1;85,79;564;0;0
24-02-2024 07:00;86;30;64,1;17,1;81,2;0;0,7;0,2;0,6;299;11,7;85,37;564;11;0
24-02-2024 08:00;60;24;32;17;49;0;0,67;2,4;0,8;329;14,3;82,11;564;128;0
24-02-2024 09:00;54;27;15,8;15,8;31,6;0;0,57;8,5;1,3;322;18,5;65,32;565;352;0
24-02-2024 10:00;52;20;3,3;8,9;12,2;0;0,37;18,9;1,4;256;20,4;49,48;565;453;0
24-02-2024 11:00;50;22;1,2;6,8;8;0;0,34;26,4;1,2;294;20,5;46,01;565;537;0
24-02-2024 12:00;46;17;0,4;6,2;6,6;0;0,35;33,5;1,3;314;22,2;37,18;564;524;0
24-02-2024 13:00;66;22;0;4,6;4,4;0;0,31;34,4;2,4;271;22,4;36,13;564;527;0
24-02-2024 14:00;57;18;0;3,4;3,1;0;0,27;27,8;3;249;22,9;42,35;563;728;0
24-02-2024 15:00;58;26;0;0;0;0;0,28;24,5;3,5;265;20;48,34;563;227;0
24-02-2024 16:00;51;20;0;0;0;0;0,27;22,1;3,5;264;20,2;52;563;347;0
24-02-2024 17:00;40;20;0;0;0;0;0,27;20,5;2,8;265;18;58,23;563;28;0
24-02-2024 18:00;50;22;0;0;0;0;0,25;17,1;1,2;280;16,5;66,5;564;0;0,1
24-02-2024 19:00;42;19;1;10,3;11,2;0;0,37;12,9;1,2;220;15,7;69,98;564;0;0
24-02-2024 20:00;37;15;0;0;0;0;0,31;12,1;0,9;216;15;73,48;564;0;0
24-02-2024 21:00;37;23;0;0;0;0;0,32;12;0,6;217;14,8;74,35;565;0;0
24-02-2024 22:00;51;27;4,2;20;24,2;0;0,6;4,2;0,6;159;14,8;75,27;565;0;0
24-02-2024 23:00;43;27;1,3;15;16,3;0;0,44;8,5;0,6;143;14,7;71,37;566;0;0
24-02-2024 24:00;34;19;1,2;14,4;15,6;0;0,41;5,9;0,6;288;14,2;73,52;566;0;0
25-02-2024 01:00;35;23;4;15,4;19,4;0;0,38;4,1;0,6;314;13,1;76,72;565;0;0
25-02-2024 02:00;45;30;8,5;17,1;25,6;0;0,48;3;0,7;333;12,6;77,46;565;0;0
25-02-2024 03:00;40;26;15,5;18,7;34,1;0;0,56;0,3;0,6;275;11,3;79;565;0;0
25-02-2024 04:00;38;25;39,4;15,4;54,8;0;0,61;0,1;0,6;293;10,1;81,78;565;0;0
25-02-2024 05:00;35;22;31,1;15,8;46,9;0;0,51;0,3;0,6;218;9,2;82,86;565;0;0
25-02-2024 06:00;43;29;53,4;15,2;68,6;0;0,63;0,3;0,4;285;8,6;83,56;565;0;0
25-02-2024 07:00;55;23;80,4;14,9;95,3;0;0,89;0,4;0,5;251;8,5;84,33;566;14;0
25-02-2024 08:00;54;27;22;15,8;37,8;0;0,48;4,2;0,8;327;14,8;81,97;566;177;0
25-02-2024 09:00;28;23;5,9;8,3;14,2;0;0,31;14;1,4;337;18,3;60,96;566;395;0
25-02-2024 10:00;34;11;1,4;4,7;6,1;0;0,24;18,9;1,2;317;21;49,53;566;555;0
25-02-2024 11:00;37;12;0,2;3,2;3,4;0;0,21;24,5;1,4;300;21,7;42,17;566;725;0
25-02-2024 12:00;32;16;0;0;0;0;0,19;28,3;1,6;299;22,8;34,23;565;676;0
25-02-2024 13:00;36;15;0;0;0;0;0,2;25,8;2,4;282;20,6;40,9;564;242;0
25-02-2024 14:00;44;19;0;0;0;0;0,19;21,4;3,1;256;20,9;46,42;564;414;0
25-02-2024 15:00;42;21;0;0;0;0;0,19;19,7;3,4;271;19,6;49,82;564;294;0
25-02-2024 16:00;35;15;0;0;0;0;0,18;18,8;2,6;252;20,1;51,87;564;306;0
25-02-2024 17:00;32;13;0;0;0;0;0,18;18,7;2,3;259;18,4;54,09;564;93;0
25-02-2024 18:00;31;16;0;0;0;0;0,19;16,9;1,5;244;17,6;58,85;564;40;0
25-02-2024 19:00;35;17;0;0;0;0;0,19;15;1,4;210;15,4;65,65;564;0;0
25-02-2024 20:00;34;16;0;9,6;9,5;0;0,33;10,2;0,6;241;14,3;70,96;565;0;0
25-02-2024 21:00;42;22;2,5;12,8;15,3;0;0,43;8,1;0,7;246;13,8;73,14;565;0;0
25-02-2024 22:00;43;27;0,7;14,2;14,8;0;0,46;5,9;0,6;300;13,7;74,64;565;0;0
25-02-2024 23:00;49;23;25,8;26;51,7;0;0,73;0,1;0,5;348;13,6;74,85;566;0;0
25-02-2024 24:00;50;28;17,5;23,4;40,9;0;0,6;0,2;0,5;271;13,5;74,54;565;0;0
26-02-2024 01:00;44;21;10,3;18;28,3;0;0,54;1,2;0,5;313;12,4;76,83;565;0;0
26-02-2024 02:00;42;19;20,3;16,9;37,2;0;0,5;0,6;0,6;301;11,2;80,16;565;0;0
26-02-2024 03:00;41;23;41,7;15;56,7;0;0,49;0,2;0,5;330;10,2;81,61;565;0;0
26-02-2024 04:00;48;25;58,7;17,5;76,2;0;0,49;0,1;0,7;288;10,3;83,94;565;0;0
26-02-2024 05:00;46;32;49,2;18,3;67,5;0;0,49;0,8;0,5;309;9,2;83,27;565;0;0
26-02-2024 06:00;51;37;47,5;18,5;65,9;0;0,53;0,1;0,3;309;8,3;83,69;565;0;0
26-02-2024 07:00;66;38;96,2;17,3;113,5;0;1;0,2;0,6;341;7,9;84,23;565;7;0
26-02-2024 08:00;101;51;84,3;21,7;106;0;1,14;2;1,4;349;12;85,82;566;162;0
26-02-2024 09:00;71;36;30,2;18,7;48,9;0;0,7;8,4;1,3;330;17,1;68,13;566;376;0
26-02-2024 10:00;64;32;0;0;0;0;0;0;1,1;288;20,4;52,53;566;560;0
26-02-2024 11:00;51;28;0;0;0;0;0;0;1,6;347;22,2;43,6;566;682;1
26-02-2024 12:00;50;20;1,6;0;1,3;0;0,27;25,7;0,9;278;20,8;39,87;565;219;0
26-02-2024 13:00;52;23;0;0;0;0;0,34;32,6;1,1;216;22,5;38,08;564;313;0
26-02-2024 14:00;99;37;0;0;0;0;0,34;29,4;2,9;265;19,5;50,04;564;165;0
26-02-2024 15:00;66;24;0;0;0;0;0,25;25,5;2,7;262;18,5;55,39;564;200;0
26-02-2024 16:00;86;36;0;0;0;0;0,23;25,6;2,2;279;19,9;50,5;564;326;0
26-02-2024 17:00;54;28;0;0;0;0;0,24;25,3;1,4;268;18,8;52,75;564;107;0
26-02-2024 18:00;49;29;0;0;0;0;0,24;23,2;1,4;267;17,7;57,57;563;46;0
26-02-2024 19:00;42;25;0;5,8;5,8;0;0,29;17;0,5;264;15,2;66;564;0;0
26-02-2024 20:00;80;37;36,6;29,6;66,2;0;0,81;2,5;0,6;191;14,3;72,57;564;0;0
26-02-2024 21:00;54;29;8,7;20,1;28,7;0;0,45;8,7;0,6;240;14,1;74,63;565;0;0
26-02-2024 22:00;55;31;41,8;24,7;66,5;0;0,69;3,7;0,5;265;13,3;76,66;565;0;0
26-02-2024 23:00;40;27;3,5;17;20,6;0;0,42;4,5;0,6;303;12,1;79,58;565;0;0
26-02-2024 24:00;59;28;52,4;18,4;70,9;0;0,64;2,3;0,7;274;11,3;82,71;565;0;0
27-02-2024 01:00;56;34;85,1;22,9;108,1;0;0,91;0;0,5;269;11,4;83,79;565;0;0
27-02-2024 02:00;43;30;55,2;17,9;73,1;0;0,62;0;0,5;283;10,4;82,84;564;0;0
27-02-2024 03:00;46;22;47,8;17,9;65,7;0;0,54;0;0,5;298;11,1;85,35;564;0;0
27-02-2024 04:00;51;34;75,5;18,1;93,6;0;0,57;0;0,5;309;11,4;84,23;563;0;0
27-02-2024 05:00;77;47;165,1;24,5;189,7;0;0,79;0;0,6;250;11,4;83,21;563;0;0
27-02-2024 06:00;57;40;56,5;21,7;78,3;0;0,67;0,1;0,6;283;12;83,23;564;0;0
27-02-2024 07:00;61;41;63,3;22,4;85,8;0;0,81;0,4;0,5;305;12,5;81,95;564;5;0
27-02-2024 08:00;62;39;17,1;20,7;37,9;0;0,54;3,4;1,2;338;13,9;76,34;565;68;0
27-02-2024 09:00;60;39;6,6;13,5;20,1;0;0,44;10,6;1,3;332;16,6;67,37;565;224;0
27-02-2024 10:00;55;34;3,8;10,2;14;0;0,41;16;1,3;320;19,1;57,92;565;343;0
27-02-2024 11:00;50;28;0;6,1;5,9;0;0,33;25,7;1,1;242;21,5;48,17;565;549;0
27-02-2024 12:00;44;22;0;0;0;0;0,33;31;1,2;203;23,8;38,74;564;693;0
27-02-2024 13:00;40;27;0;0;0;0;0,41;41,5;1,9;268;24,1;34,38;564;631;0
27-02-2024 14:00;90;43;0;0;0;0;0,41;42,6;3,2;258;22;42,51;563;271;0
27-02-2024 15:00;82;38;0;0;0;0;0,32;29,1;2,4;253;19,3;62,82;563;187;0,6
27-02-2024 16:00;66;31;0;0;0;0;0,29;27,9;2,6;226;22,5;50,33;563;437;0
27-02-2024 17:00;60;30;0;0;0;0;0,27;25,3;3,4;263;21,5;49,29;563;331;0
27-02-2024 18:00;47;24;0;0;0;0;0,31;20,1;2,6;263;19;56,66;563;125;0
27-02-2024 19:00;30;25;0;0;0;0;0,39;18,3;2,1;135;15,2;65,63;563;0;0
27-02-2024 20:00;32;24;0,9;26,2;27;0;0,52;8,7;1,2;348;14,6;70,38;564;0;0
27-02-2024 21:00;46;25;14,6;28,7;43,3;0;0,63;3,4;0,8;9;13,5;75,68;564;0;0
27-02-2024 22:00;33;24;0;0;0;0;0,35;13,5;1;148;14,3;75,3;564;0;0
27-02-2024 23:00;44;29;12,1;23;35,1;0;0,52;6,3;1,1;8;13,9;75,33;565;0;0
27-02-2024 24:00;43;24;0;0;0;0;0,44;6,3;0,7;298;13,9;75,44;565;0;0
28-02-2024 01:00;34;28;0;0;0;0;0,44;5;1;319;13,1;77,43;564;0;0
28-02-2024 02:00;38;24;10,2;23,4;33,6;0;0,42;1,1;0,9;346;12,2;81,16;564;0;0
28-02-2024 03:00;35;27;0;0;0;0;0,32;8,4;0,9;299;13,1;79,73;563;0;0
28-02-2024 04:00;36;27;0;0;0;0;0,32;8,4;1;245;13,5;77,39;563;0;0
28-02-2024 05:00;33;26;3,7;14;17,7;0;0,33;7,8;1,1;166;13,2;74,93;563;0;0
28-02-2024 06:00;30;25;1,7;13,6;15,3;0;0,37;7,9;1,1;64;12,7;76,29;563;0;0
28-02-2024 07:00;51;30;23,2;23,2;46,4;0;0,58;1,1;0,7;307;11,8;80,89;564;12;0
28-02-2024 08:00;37;23;1,9;9,3;11,2;0;0,41;13,9;1,4;201;16,1;77,07;564;186;0
28-02-2024 09:00;35;18;2,8;7,3;10,1;0;0,39;15;1,6;112;18,1;61,19;565;286;0
28-02-2024 10:00;36;19;0,6;4,2;4,8;0;0,34;18,1;1,7;130;21,1;53,21;565;563;0
28-02-2024 11:00;22;18;0;3,2;3,1;0;0,32;19,9;2;91;22,5;46,06;564;723;0
28-02-2024 12:00;24;13;0,7;6;6,7;0;0,36;19,2;1,8;93;21,5;45,66;564;280;0
28-02-2024 13:00;39;17;0;5,2;5,1;0;0,35;25,4;1,7;134;24,2;40,71;563;733;0
28-02-2024 14:00;49;22;0;0;0;0;0,42;35,4;1,8;245;23,5;39,99;563;345;0
28-02-2024 15:00;79;33;0;0;0;0;0,33;33,6;3,7;266;21,9;50,71;562;383;0
28-02-2024 16:00;69;32;0;0;0;0;0,31;25,8;2,9;243;22,4;52,11;562;372;0
28-02-2024 17:00;59;29;0;0;0;0;0,32;23,2;2,7;262;20,1;55,27;563;107;0
28-02-2024 18:00;50;29;0;0;0;0;0,4;17,6;1,4;257;18;63,44;563;12;0
28-02-2024 19:00;55;33;0,6;32,1;32,7;0;0,7;7,4;0,9;190;17;67,94;563;0;0
28-02-2024 20:00;46;29;0;0;0;0;0,53;10;0,8;254;16,2;71,73;564;0;0
28-02-2024 21:00;48;26;0;0;0;0;0,35;12,9;1,5;267;15,7;76,44;564;0;0
28-02-2024 22:00;43;28;0;0;0;0;0,34;12,5;0,9;271;15,4;77,62;565;0;0
28-02-2024 23:00;46;28;0;0;0;0;0,46;7,3;1;335;15,1;76,27;565;0;0
28-02-2024 24:00;48;35;0,3;26,9;27,2;0;0,61;1,3;0,4;317;14,3;78,13;565;0;0
29-02-2024 01:00;50;30;31,5;25,4;57;0;0,67;0,1;0,4;324;13,3;80,7;565;0;0
29-02-2024 02:00;42;31;44,6;21,5;66,1;0;0,61;0;0,6;316;12,2;83,09;564;0;0
29-02-2024 03:00;39;22;37,3;19,5;56,8;0;0,5;0,2;0,7;323;12;85,11;564;0;0
29-02-2024 04:00;52;34;3,1;21,9;25;0;0,42;0,3;0,9;333;12,7;86,01;564;0;0
29-02-2024 05:00;37;30;1,7;18,2;19,9;0;0,37;4,3;1;303;13;84,11;564;0;0
29-02-2024 06:00;43;32;17,2;21,3;38,5;0;0,5;5,6;1,5;91;13,6;79,55;564;0;0
29-02-2024 07:00;53;35;16,4;20,2;36,6;0;0,62;5,6;1,3;58;13,7;77,14;564;12;0
29-02-2024 08:00;53;27;14,3;15,7;30;0;0,59;11;1,5;114;16,4;71,62;565;167;0
29-02-2024 09:00;39;23;3,1;7,1;10,2;0;0,37;17,4;1,9;126;20,3;56,42;565;433;0
29-02-2024 10:00;37;18;0,9;4,5;5,4;0;0,34;20,2;2,2;136;21,1;48,97;565;612;0
29-02-2024 11:00;38;17;0,8;4,6;5,4;0;0,33;22,1;2,2;124;22;43,02;565;741;0
29-02-2024 12:00;31;13;0;0;0;0;0,3;26,7;1,8;199;23,1;34,9;564;664;0
29-02-2024 13:00;29;18;0;0;0;0;0,29;27,6;1,7;161;24;33;564;715;0
29-02-2024 14:00;29;9;0;0;0;0;0,27;30,4;1,4;289;25;29,22;563;528;0
29-02-2024 15:00;80;36;0;0;0;0;0,35;35,1;3,1;262;22,9;43,96;563;361;0
29-02-2024 16:00;76;36;0;0;0;0;0,36;34,6;3,6;263;22,1;49,09;562;360;0
29-02-2024 17:00;76;39;0;0;0;0;0,39;31,1;2,4;249;20,8;54,11;563;146;0
29-02-2024 18:00;64;27;0;0;0;0;0,38;27,8;2,1;258;18,6;56,8;563;44;0
29-02-2024 19:00;55;34;0;0;0;0;0,4;21,3;1;264;16,6;67,77;563;0;0
29-02-2024 20:00;56;33;0;0;0;0;0,45;17,4;0,8;294;15,5;72,14;564;0;0
29-02-2024 21:00;51;32;0;0;0;0;0,45;15;0,8;195;15,3;75,23;564;0;0
29-02-2024 22:00;53;34;0;0;0;0;0,38;17,5;0,8;249;15,1;77,44;565;0;0
29-02-2024 23:00;50;35;0;0;0;0;0,46;9,9;0,5;197;14,9;74,49;565;0;0
29-02-2024 24:00;47;34;0;0;0;0;0,37;12,7;1,3;100;14,8;70,53;565;0;0
