Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;Vel Viento;Dir Viento;Temperatura;Temperatura;HR;Presion Baro;Red Solar;Precipitacion;BC ug/m3
27-07-2024 24:00;33;19;0;0;0;0;0;0;0;0;14,6;0;0;0;0;0;0
28-07-2024 01:00;40;19;0;0;0;0;0;0;0;0;14,6;0;0;0;0;0;0
28-07-2024 02:00;29;9;0;0;0;0;0;0;0;0;14;0;0;0;0;0,2;0
28-07-2024 03:00;19;6;0;0;0;0;0;0;0;0;13,1;0;0;0;0;0,1;0
28-07-2024 04:00;12;8;0;0;0;0;0;0;0;0;12,7;0;0;0;0;1,9;0
28-07-2024 05:00;18;14;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0,2;0
28-07-2024 06:00;30;24;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0,3;0
28-07-2024 07:00;41;24;0;0;0;0;0;0;0;0;12,7;0;0;0;0;0,1;0
28-07-2024 08:00;33;33;0;0;0;0;0;0;0;0;12,9;0;0;0;0;0,4;0
28-07-2024 09:00;37;29;0;0;0;0;0;0;0;0;14,1;0;0;0;0;0,1;0
28-07-2024 10:00;36;22;0;0;0;0;0;0;0;0;15,6;0;0;0;0;0;0
28-07-2024 11:00;51;13;0;0;0;0;0;0;0;0;17,4;0;0;0;0;0;0
28-07-2024 12:00;37;14;0;0;0;0;0;0;0;0;18,9;0;0;0;0;0;0
28-07-2024 13:00;28;12;0;0;0;0;0;0;0;0;19;0;0;0;0;0,4;0
28-07-2024 14:00;29;18;0;0;0;0;0;0;0;0;18,7;0;0;0;0;0;0
28-07-2024 15:00;27;17;0;0;0;0;0;0;0;0;18,2;0;0;0;0;0;0
28-07-2024 16:00;37;19;0;0;0;0;0;0;0;0;19,1;0;0;0;0;0;0
28-07-2024 17:00;23;18;0;0;0;0;0;0;0;0;18,7;0;0;0;0;0;0
28-07-2024 18:00;16;16;0;0;0;0;0;0;0;0;17,4;0;0;0;0;0;0
28-07-2024 19:00;0;16;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
28-07-2024 20:00;21;14;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0
28-07-2024 21:00;23;14;0;0;0;0;0;0;0;0;14,4;0;0;0;0;0;0
28-07-2024 22:00;45;11;0;0;0;0;0;0;0;0;14,3;0;0;0;0;0;0
28-07-2024 23:00;35;25;0;0;0;0;0;0;0;0;14,3;0;0;0;0;0;0
28-07-2024 24:00;25;15;0;0;0;0;0;0;0;0;14,1;0;0;0;0;0;0
29-07-2024 01:00;24;15;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0
29-07-2024 02:00;22;21;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0
29-07-2024 03:00;26;14;0;0;0;0;0;0;0;0;13,7;0;0;0;0;0;0
29-07-2024 04:00;33;21;0;0;0;0;0;0;0;0;13,6;0;0;0;0;0;0
29-07-2024 05:00;69;36;0;0;0;0;0;0;0;0;13,6;0;0;0;0;0;0
29-07-2024 06:00;76;37;0;0;0;0;0;0;0;0;13,6;0;0;0;0;0;0
29-07-2024 07:00;78;37;0;0;0;0;0;0;0;0;13,8;0;0;0;0;0;0
29-07-2024 08:00;66;28;0;0;0;0;0;0;0;0;14,8;0;0;0;0;0;0
29-07-2024 09:00;70;24;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0
29-07-2024 10:00;80;22;0;0;0;0;0;0;0;0;18,8;0;0;0;0;0;0
29-07-2024 11:00;51;27;0;0;0;0;0;0;0;0;18,8;0;0;0;0;0;0
29-07-2024 12:00;52;26;0;0;0;0;0;0;0;0;19,6;0;0;0;0;0;0
29-07-2024 13:00;53;21;0;0;0;0;0;0;0;0;21,1;0;0;0;0;0;0
29-07-2024 14:00;50;34;0;0;0;0;0;0;0;0;21,2;0;0;0;0;0;0
29-07-2024 15:00;37;17;0;0;0;0;0;0;0;0;21,1;0;0;0;0;0;0
29-07-2024 16:00;48;19;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0
29-07-2024 17:00;28;21;0;0;0;0;0;0;0;0;20,3;0;0;0;0;0;0
29-07-2024 18:00;38;29;0;0;0;0;0;0;0;0;18,4;0;0;0;0;0;0
29-07-2024 19:00;47;23;0;0;0;0;0;0;0;0;17,1;0;0;0;0;0;0
29-07-2024 20:00;37;29;0;0;0;0;0;0;0;0;16,2;0;0;0;0;0;0
29-07-2024 21:00;56;26;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
29-07-2024 22:00;69;27;0;0;0;0;0;0;0;0;15,5;0;0;0;0;0;0
29-07-2024 23:00;48;21;0;0;0;0;0;0;0;0;15,1;0;0;0;0;0;0
29-07-2024 24:00;27;17;0;0;0;0;0;0;0;0;14,7;0;0;0;0;0;0
30-07-2024 01:00;30;16;0;0;0;0;0;0;0;0;14,7;0;0;0;0;0;0
30-07-2024 02:00;26;23;0;0;0;0;0;0;0;0;14,1;0;0;0;0;0;0
30-07-2024 03:00;31;8;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0
30-07-2024 04:00;37;21;0;0;0;0;0;0;0;0;13,6;0;0;0;0;0;0
30-07-2024 05:00;65;33;0;0;0;0;0;0;0;0;13,8;0;0;0;0;0;0
30-07-2024 06:00;82;35;0;0;0;0;0;0;0;0;13,7;0;0;0;0;0;0
30-07-2024 07:00;77;45;0;0;0;0;0;0;0;0;14,1;0;0;0;0;0;0
30-07-2024 08:00;47;31;0;0;0;0;0;0;0;0;14,4;0;0;0;0;0,1;0
30-07-2024 09:00;61;23;0;0;0;0;0;0;0;0;15,8;0;0;0;0;0;0
30-07-2024 10:00;94;27;0;0;0;0;0;0;0;0;16,7;0;0;0;0;0;0
30-07-2024 11:00;72;21;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0
30-07-2024 12:00;55;19;0;0;0;0;0;0;0;0;17,6;0;0;0;0;0;0
30-07-2024 13:00;43;28;0;0;0;0;0;0;0;0;17,6;0;0;0;0;0;0
30-07-2024 14:00;52;14;0;0;0;0;0;0;0;0;17,3;0;0;0;0;0;0
30-07-2024 15:00;42;18;0;0;0;0;0;0;0;0;17,2;0;0;0;0;0;0
30-07-2024 16:00;38;14;0;0;0;0;0;0;0;0;17,9;0;0;0;0;0;0
30-07-2024 17:00;39;17;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0
30-07-2024 18:00;25;25;0;0;0;0;0;0;0;0;16,5;0;0;0;0;0;0
30-07-2024 19:00;27;27;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0
30-07-2024 20:00;39;14;0;0;0;0;0;0;0;0;14,8;0;0;0;0;0;0
30-07-2024 21:00;40;23;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0
30-07-2024 22:00;22;19;0;0;0;0;0;0;0;0;14,4;0;0;0;0;0;0
30-07-2024 23:00;30;15;0;0;0;0;0;0;0;0;13,9;0;0;0;0;0;0
30-07-2024 24:00;20;18;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0
31-07-2024 01:00;33;8;0;0;0;0;0;0;0;0;13,6;0;0;0;0;0;0
31-07-2024 02:00;25;6;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0;0
31-07-2024 03:00;17;17;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0;0
31-07-2024 04:00;21;19;0;0;0;0;0;0;0;0;12,9;0;0;0;0;0,2;0
31-07-2024 05:00;32;27;0;0;0;0;0;0;0;0;13,2;0;0;0;0;0;0
31-07-2024 06:00;46;25;0;0;0;0;0;0;0;0;12,8;0;0;0;0;0;0
31-07-2024 07:00;56;26;0;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0
31-07-2024 08:00;60;23;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0
31-07-2024 09:00;55;28;0;0;0;0;0;0;0;0;14,3;0;0;0;0;0;0
31-07-2024 10:00;58;29;0;0;0;0;0;0;0;0;15,5;0;0;0;0;0;0
31-07-2024 11:00;65;28;0;0;0;0;0;0;0;0;18,3;0;0;0;0;0;0
31-07-2024 12:00;50;19;0;0;0;0;0;0;0;0;18,9;0;0;0;0;0;0
31-07-2024 13:00;39;20;0;0;0;0;0;0;0;0;17,5;0;0;0;0;0;0
31-07-2024 14:00;47;17;0;0;0;0;0;0;0;0;17,4;0;0;0;0;0;0
31-07-2024 15:00;38;20;0;0;0;0;0;0;0;0;17,3;0;0;0;0;0;0
31-07-2024 16:00;40;29;0;0;0;0;0;0;0;0;18,2;0;0;0;0;0;0
31-07-2024 17:00;29;12;0;0;0;0;0;0;0;0;16,7;0;0;0;0;0;0
31-07-2024 18:00;40;24;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
31-07-2024 19:00;37;25;0;0;0;0;0;0;0;0;14,8;0;0;0;0;0;0
31-07-2024 20:00;54;27;0;0;0;0;0;0;0;0;14,4;0;0;0;0;0;0
31-07-2024 21:00;51;37;0;0;0;0;0;0;0;0;13,7;0;0;0;0;0;0
31-07-2024 22:00;37;17;0;0;0;0;0;0;0;0;13,8;0;0;0;0;0;0
31-07-2024 23:00;33;23;0;0;0;0;0;0;0;0;13,4;0;0;0;0;0;0
31-07-2024 24:00;27;22;0;0;0;0;0;0;0;0;13,5;0;0;0;0;0;0
01-08-2024 01:00;29;12;0;0;0;0;0;0;0;0;13,1;0;0;0;0;0;0
01-08-2024 02:00;28;16;0;0;0;0;0;0;0;0;12,8;0;0;0;0;0;0
01-08-2024 03:00;28;22;0;0;0;0;0;0;0;0;12,3;0;0;0;0;0;0
01-08-2024 04:00;25;16;0;0;0;0;0;0;0;0;11,9;0;0;0;0;0;0
01-08-2024 05:00;53;26;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0
01-08-2024 06:00;46;25;0;0;0;0;0;0;0;0;12,1;0;0;0;0;0;0
01-08-2024 07:00;76;37;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0;0
01-08-2024 08:00;69;31;0;0;0;0;0;0;0;0;13,4;0;0;0;0;0;0
01-08-2024 09:00;91;37;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0
01-08-2024 10:00;60;17;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0
01-08-2024 11:00;74;20;0;0;0;0;0;0;0;0;17,7;0;0;0;0;0;0
01-08-2024 12:00;42;39;0;0;0;0;0;0;0;0;19,3;0;0;0;0;0;0
01-08-2024 13:00;48;21;0;0;0;0;0;0;0;0;19,9;0;0;0;0;0;0
01-08-2024 14:00;35;19;0;0;0;0;0;0;0;0;19,7;0;0;0;0;0;0
01-08-2024 15:00;48;29;0;0;0;0;0;0;0;0;20,1;0;0;0;0;0;0
01-08-2024 16:00;49;32;0;0;0;0;0;0;0;0;19,1;0;0;0;0;0;0
01-08-2024 17:00;50;23;0;0;0;0;0;0;0;0;18,1;0;0;0;0;0;0
01-08-2024 18:00;45;20;0;0;0;0;0;0;0;0;16,6;0;0;0;0;0;0
01-08-2024 19:00;51;51;0;0;0;0;0;0;0;0;15,6;0;0;0;0;0;0
01-08-2024 20:00;48;27;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0
01-08-2024 21:00;62;27;0;0;0;0;0;0;0;0;14,2;0;0;0;0;0;0
01-08-2024 22:00;60;29;0;0;0;0;0;0;0;0;14,2;0;0;0;0;0;0
01-08-2024 23:00;53;28;0;0;0;0;0;0;0;0;14,5;0;0;0;0;0;0
01-08-2024 24:00;36;19;0;0;0;0;0;0;0;0;14,2;0;0;0;0;0;0
02-08-2024 01:00;39;24;0;0;0;0;0;0;0;0;13,9;0;0;0;0;0;0
02-08-2024 02:00;65;36;0;0;0;0;0;0;0;0;13,6;0;0;0;0;0;0
02-08-2024 03:00;64;19;0;0;0;0;0;0;0;0;12,8;0;0;0;0;0;0
02-08-2024 04:00;51;26;0;0;0;0;0;0;0;0;12,4;0;0;0;0;0;0
02-08-2024 05:00;95;47;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0;0
02-08-2024 06:00;87;46;0;0;0;0;0;0;0;0;12,7;0;0;0;0;0;0
02-08-2024 07:00;98;40;0;0;0;0;0;0;0;0;12,3;0;0;0;0;0;0
02-08-2024 08:00;114;49;0;0;0;0;0;0;0;0;15,2;0;0;0;0;0;0
02-08-2024 09:00;97;34;0;0;0;0;0;0;0;0;17,5;0;0;0;0;0;0
02-08-2024 10:00;66;39;0;0;0;0;0;0;0;0;19,9;0;0;0;0;0;0
02-08-2024 11:00;62;30;0;0;0;0;0;0;0;0;20,7;0;0;0;0;0;0
02-08-2024 12:00;59;24;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0
02-08-2024 13:00;37;28;0;0;0;0;0;0;0;0;22,3;0;0;0;0;0;0
02-08-2024 14:00;44;18;0;0;0;0;0;0;0;0;22,6;0;0;0;0;0;0
02-08-2024 15:00;38;21;0;0;0;0;0;0;0;0;21,5;0;0;0;0;0;0
02-08-2024 16:00;38;13;0;0;0;0;0;0;0;0;21,4;0;0;0;0;0;0
02-08-2024 17:00;40;23;0;0;0;0;0;0;0;0;20,7;0;0;0;0;0;0
02-08-2024 18:00;46;20;0;0;0;0;0;0;0;0;19,7;0;0;0;0;0;0
02-08-2024 19:00;54;29;0;0;0;0;0;0;0;0;18,3;0;0;0;0;0;0
02-08-2024 20:00;60;39;0;0;0;0;0;0;0;0;17,3;0;0;0;0;0;0
02-08-2024 21:00;43;21;0;0;0;0;0;0;0;0;16,6;0;0;0;0;0;0
02-08-2024 22:00;70;33;0;0;0;0;0;0;0;0;16,3;0;0;0;0;0;0
02-08-2024 23:00;65;36;0;0;0;0;0;0;0;0;15,5;0;0;0;0;0;0
02-08-2024 24:00;58;30;0;0;0;0;0;0;0;0;14,7;0;0;0;0;0;0
03-08-2024 01:00;59;12;0;0;0;0;0;0;0;0;13,2;0;0;0;0;0;0
03-08-2024 02:00;58;21;0;0;0;0;0;0;0;0;12,4;0;0;0;0;0;0
03-08-2024 03:00;69;25;0;0;0;0;0;0;0;0;11,8;0;0;0;0;0;0
03-08-2024 04:00;70;34;0;0;0;0;0;0;0;0;11,3;0;0;0;0;0;0
03-08-2024 05:00;95;38;0;0;0;0;0;0;0;0;11,3;0;0;0;0;0;0
03-08-2024 06:00;142;65;0;0;0;0;0;0;0;0;11,7;0;0;0;0;0;0
03-08-2024 07:00;101;47;0;0;0;0;0;0;0;0;12,8;0;0;0;0;0;0
03-08-2024 08:00;147;53;0;0;0;0;0;0;0;0;14,8;0;0;0;0;0;0
03-08-2024 09:00;89;38;0;0;0;0;0;0;0;0;15,5;0;0;0;0;0;0
03-08-2024 10:00;107;40;0;0;0;0;0;0;0;0;18,4;0;0;0;0;0;0
03-08-2024 11:00;74;39;0;0;0;0;0;0;0;0;18,1;0;0;0;0;0;0
03-08-2024 12:00;48;21;0;0;0;0;0;0;0;0;19,3;0;0;0;0;0;0
03-08-2024 13:00;41;31;0;0;0;0;0;0;0;0;19,7;0;0;0;0;0;0
03-08-2024 14:00;28;24;0;0;0;0;0;0;0;0;20,3;0;0;0;0;0;0
03-08-2024 15:00;34;32;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0
03-08-2024 16:00;24;19;0;0;0;0;0;0;0;0;20,7;0;0;0;0;0;0
03-08-2024 17:00;24;13;0;0;0;0;0;0;0;0;20,6;0;0;0;0;0;0
03-08-2024 18:00;28;13;0;0;0;0;0;0;0;0;19,4;0;0;0;0;0;0
03-08-2024 19:00;37;23;0;0;0;0;0;0;0;0;17,5;0;0;0;0;0;0
03-08-2024 20:00;32;19;0;0;0;0;0;0;0;0;16,3;0;0;0;0;0;0
03-08-2024 21:00;44;20;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
03-08-2024 22:00;60;17;0;0;0;0;0;0;0;0;15,4;0;0;0;0;0;0
03-08-2024 23:00;63;31;0;0;0;0;0;0;0;0;14,7;0;0;0;0;0;0
03-08-2024 24:00;51;22;0;0;0;0;0;0;0;0;13,5;0;0;0;0;0;0
04-08-2024 01:00;56;27;0;0;0;0;0;0;0;0;12,9;0;0;0;0;0;0
04-08-2024 02:00;48;18;0;0;0;0;0;0;0;0;12,4;0;0;0;0;0;0
04-08-2024 03:00;46;27;0;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0
04-08-2024 04:00;33;19;0;0;0;0;0;0;0;0;13,1;0;0;0;0;0;0
04-08-2024 05:00;46;15;0;0;0;0;0;0;0;0;12,8;0;0;0;0;0;0
04-08-2024 06:00;47;22;0;0;0;0;0;0;0;0;11,8;0;0;0;0;0;0
04-08-2024 07:00;52;27;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0;0
04-08-2024 08:00;58;34;0;0;0;0;0;0;0;0;14,9;0;0;0;0;0;0
04-08-2024 09:00;75;25;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0
04-08-2024 10:00;49;17;0;0;0;0;0;0;0;0;20,9;0;0;0;0;0;0
04-08-2024 11:00;22;13;0;0;0;0;0;0;0;0;22,4;0;0;0;0;0;0
04-08-2024 12:00;27;19;0;0;0;0;0;0;0;0;22,8;0;0;0;0;0;0
04-08-2024 13:00;41;22;0;0;0;0;0;0;0;0;22,8;0;0;0;0;0;0
04-08-2024 14:00;23;13;0;0;0;0;0;0;0;0;22,2;0;0;0;0;0;0
04-08-2024 15:00;41;30;0;0;0;0;0;0;0;0;22,5;0;0;0;0;0;0
04-08-2024 16:00;23;12;0;0;0;0;0;0;0;0;22,6;0;0;0;0;0;0
04-08-2024 17:00;43;34;0;0;0;0;0;0;0;0;21,3;0;0;0;0;0;0
04-08-2024 18:00;41;26;0;0;0;0;0;0;0;0;18,4;0;0;0;0;0;0
04-08-2024 19:00;43;30;0;0;0;0;0;0;0;0;16,3;0;0;0;0;0;0
04-08-2024 20:00;57;27;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0
04-08-2024 21:00;59;37;0;0;0;0;0;0;0;0;15,4;0;0;0;0;0;0
04-08-2024 22:00;67;28;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
04-08-2024 23:00;33;17;0;0;0;0;0;0;0;0;14,9;0;0;0;0;0;0
04-08-2024 24:00;51;24;0;0;0;0;0;0;0;0;14,6;0;0;0;0;0;0
05-08-2024 01:00;42;20;0;0;0;0;0;0;0;0;14,2;0;0;0;0;2,4;0
05-08-2024 02:00;22;20;0;0;0;0;0;0;0;0;13,3;0;0;0;0;3;0
05-08-2024 03:00;0;23;0;0;0;0;0;0;0;0;12,5;0;0;0;0;1;0
05-08-2024 04:00;25;17;0;0;0;0;0;0;0;0;12,8;0;0;0;0;0;0
05-08-2024 05:00;27;22;0;0;0;0;0;0;0;0;12,9;0;0;0;0;0;0
05-08-2024 06:00;30;28;0;0;0;0;0;0;0;0;13,2;0;0;0;0;0;0
05-08-2024 07:00;32;24;0;0;0;0;0;0;0;0;13,6;0;0;0;0;0;0
05-08-2024 08:00;75;35;0;0;0;0;0;0;0;0;15,7;0;0;0;0;0;0
05-08-2024 09:00;87;31;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0
05-08-2024 10:00;70;29;0;0;0;0;0;0;0;0;18,5;0;0;0;0;0;0
05-08-2024 11:00;59;22;0;0;0;0;0;0;0;0;19,2;0;0;0;0;0;0
05-08-2024 12:00;47;38;0;0;0;0;0;0;0;0;19,6;0;0;0;0;0;0
05-08-2024 13:00;50;35;0;0;0;0;0;0;0;0;20,5;0;0;0;0;0;0
05-08-2024 14:00;52;34;0;0;0;0;0;0;0;0;18,9;0;0;0;0;5,9;0
05-08-2024 15:00;0;36;0;0;0;0;0;0;0;0;15,8;0;0;0;0;2,1;0
05-08-2024 16:00;0;37;0;0;0;0;0;0;0;0;15,5;0;0;0;0;0,4;0
05-08-2024 17:00;45;28;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0
05-08-2024 18:00;116;34;0;0;0;0;0;0;0;0;16,1;0;0;0;0;0;0
05-08-2024 19:00;100;24;0;0;0;0;0;0;0;0;15,2;0;0;0;0;0;0
05-08-2024 20:00;97;31;0;0;0;0;0;0;0;0;14,7;0;0;0;0;0;0
05-08-2024 21:00;96;36;0;0;0;0;0;0;0;0;14,6;0;0;0;0;0;0
05-08-2024 22:00;121;46;0;0;0;0;0;0;0;0;14,2;0;0;0;0;0;0
05-08-2024 23:00;93;40;0;0;0;0;0;0;0;0;13,6;0;0;0;0;0;0
05-08-2024 24:00;83;27;0;0;0;0;0;0;0;0;13,4;0;0;0;0;0;0
06-08-2024 01:00;64;20;0;0;0;0;0;0;0;0;13,3;0;0;0;0;0;0
06-08-2024 02:00;53;19;0;0;0;0;0;0;0;0;13,6;0;0;0;0;0;0
06-08-2024 03:00;55;22;0;0;0;0;0;0;0;0;13,9;0;0;0;0;0;0
06-08-2024 04:00;81;36;0;0;0;0;0;0;0;0;13,4;0;0;0;0;0;0
06-08-2024 05:00;97;38;0;0;0;0;0;0;0;0;12,8;0;0;0;0;0;0
06-08-2024 06:00;99;38;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0
06-08-2024 07:00;121;55;0;0;0;0;0;0;0;0;12,1;0;0;0;0;0;0
06-08-2024 08:00;114;40;0;0;0;0;0;0;0;0;14,4;0;0;0;0;0;0
06-08-2024 09:00;79;28;0;0;0;0;0;0;0;0;16,5;0;0;0;0;0;0
06-08-2024 10:00;72;28;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0
06-08-2024 11:00;56;23;0;0;0;0;0;0;0;0;18,9;0;0;0;0;0;0
06-08-2024 12:00;68;34;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0
06-08-2024 13:00;49;21;0;0;0;0;0;0;0;0;20,7;0;0;0;0;0;0
06-08-2024 14:00;56;28;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0
06-08-2024 15:00;78;25;0;0;0;0;0;0;0;0;20,4;0;0;0;0;0;0
06-08-2024 16:00;66;44;0;0;0;0;0;0;0;0;19,4;0;0;0;0;0;0
06-08-2024 17:00;45;24;0;0;0;0;0;0;0;0;18,5;0;0;0;0;0;0
06-08-2024 18:00;64;25;0;0;0;0;0;0;0;0;17,4;0;0;0;0;0;0
06-08-2024 19:00;52;30;0;0;0;0;0;0;0;0;16,2;0;0;0;0;0;0
06-08-2024 20:00;48;24;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0
06-08-2024 21:00;55;28;0;0;0;0;0;0;0;0;14,4;0;0;0;0;0;0
06-08-2024 22:00;69;34;0;0;0;0;0;0;0;0;13,9;0;0;0;0;0;0
06-08-2024 23:00;75;32;0;0;0;0;0;0;0;0;13,6;0;0;0;0;0;0
06-08-2024 24:00;62;27;0;0;0;0;0;0;0;0;12,9;0;0;0;0;0;0
07-08-2024 01:00;55;26;0;0;0;0;0;0;0;0;12,1;0;0;0;0;0;0
07-08-2024 02:00;83;39;0;0;0;0;0;0;0;0;11,6;0;0;0;0;0;0
07-08-2024 03:00;72;15;0;0;0;0;0;0;0;0;11,4;0;0;0;0;0;0
07-08-2024 04:00;83;41;0;0;0;0;0;0;0;0;10,9;0;0;0;0;0;0
07-08-2024 05:00;71;35;0;0;0;0;0;0;0;0;10,4;0;0;0;0;0;0
07-08-2024 06:00;94;51;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0
07-08-2024 07:00;99;48;0;0;0;0;0;0;0;0;10,5;0;0;0;0;0;0
07-08-2024 08:00;110;52;0;0;0;0;0;0;0;0;13,8;0;0;0;0;0;0
07-08-2024 09:00;107;43;0;0;0;0;0;0;0;0;17,7;0;0;0;0;0;0
07-08-2024 10:00;97;52;0;0;0;0;0;0;0;0;20,1;0;0;0;0;0;0
07-08-2024 11:00;66;30;0;0;0;0;0;0;0;0;21,3;0;0;0;0;0;0
07-08-2024 12:00;56;33;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0
07-08-2024 13:00;39;37;0;0;0;0;0;0;0;0;22,2;0;0;0;0;0;0
07-08-2024 14:00;38;23;0;0;0;0;0;0;0;0;22,5;0;0;0;0;0;0
07-08-2024 15:00;50;23;0;0;0;0;0;0;0;0;22,7;0;0;0;0;0;0
07-08-2024 16:00;48;21;0;0;0;0;0;0;0;0;22,5;0;0;0;0;0;0
07-08-2024 17:00;37;10;0;0;0;0;0;0;0;0;21,8;0;0;0;0;0;0
07-08-2024 18:00;25;11;0;0;0;0;0;0;0;0;20,3;0;0;0;0;0;0
07-08-2024 19:00;30;20;0;0;0;0;0;0;0;0;18,4;0;0;0;0;0;0
07-08-2024 20:00;50;31;0;0;0;0;0;0;0;0;17,4;0;0;0;0;0;0
07-08-2024 21:00;67;54;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0
07-08-2024 22:00;58;27;0;0;0;0;0;0;0;0;14,8;0;0;0;0;0;0
07-08-2024 23:00;34;18;0;0;0;0;0;0;0;0;13,4;0;0;0;0;0;0
07-08-2024 24:00;40;11;0;0;0;0;0;0;0;0;12,6;0;0;0;0;0;0
08-08-2024 01:00;56;12;0;0;0;0;0;0;0;0;11,9;0;0;0;0;0;0
08-08-2024 02:00;43;24;0;0;0;0;0;0;0;0;11,2;0;0;0;0;0;0
08-08-2024 03:00;59;31;0;0;0;0;0;0;0;0;10,9;0;0;0;0;0;0
08-08-2024 04:00;79;33;0;0;0;0;0;0;0;0;10,6;0;0;0;0;0;0
08-08-2024 05:00;91;40;0;0;0;0;0;0;0;0;10,6;0;0;0;0;0;0
08-08-2024 06:00;144;57;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0
08-08-2024 07:00;133;43;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0
08-08-2024 08:00;166;66;0;0;0;0;0;0;0;0;15,1;0;0;0;0;0;0
08-08-2024 09:00;130;55;0;0;0;0;0;0;0;0;17,3;0;0;0;0;0;0
08-08-2024 10:00;93;52;0;0;0;0;0;0;0;0;18,5;0;0;0;0;0;0
08-08-2024 11:00;57;27;0;0;0;0;0;0;0;0;20,2;0;0;0;0;0;0
08-08-2024 12:00;73;34;0;0;0;0;0;0;0;0;20,9;0;0;0;0;0;0
08-08-2024 13:00;67;29;0;0;0;0;0;0;0;0;22,6;0;0;0;0;0;0
08-08-2024 14:00;109;58;0;0;0;0;0;0;0;0;20,9;0;0;0;0;0;0
08-08-2024 15:00;89;52;0;0;0;0;0;0;0;0;18,7;0;0;0;0;0;0
08-08-2024 16:00;98;47;0;0;0;0;0;0;0;0;18,9;0;0;0;0;0;0
08-08-2024 17:00;84;45;0;0;0;0;0;0;0;0;18,7;0;0;0;0;0;0
08-08-2024 18:00;78;38;0;0;0;0;0;0;0;0;17,8;0;0;0;0;0;0
08-08-2024 19:00;70;42;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0
08-08-2024 20:00;81;42;0;0;0;0;0;0;0;0;16,5;0;0;0;0;0;0
08-08-2024 21:00;76;21;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0
08-08-2024 22:00;79;52;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0
08-08-2024 23:00;56;33;0;0;0;0;0;0;0;0;14,7;0;0;0;0;0;0
08-08-2024 24:00;78;26;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0
09-08-2024 01:00;88;38;0;0;0;0;0;0;0;0;13,3;0;0;0;0;0;0
09-08-2024 02:00;101;38;0;0;0;0;0;0;0;0;13,4;0;0;0;0;0;0
09-08-2024 03:00;92;44;0;0;0;0;0;0;0;0;13,1;0;0;0;0;0;0
09-08-2024 04:00;79;40;0;0;0;0;0;0;0;0;13,1;0;0;0;0;0;0
09-08-2024 05:00;81;44;0;0;0;0;0;0;0;0;12,7;0;0;0;0;2,2;0
09-08-2024 06:00;43;36;0;0;0;0;0;0;0;0;12;0;0;0;0;0,1;0
09-08-2024 07:00;67;32;0;0;0;0;0;0;0;0;12,1;0;0;0;0;0;0
